10385300;79592801;CTRL PISO RUIDO EL SILENCIO 2 CLS 38526;27/03/2017;;COL-ATL-BAQ-NOG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;04/02/2017;;0;0;0;PM02;19;C005;ACTI;31/03/2017;01/03/2017
10385309;79592801;CTRL PISO RUIDO ALAMEDA 22005;28/03/2017;;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;25/03/2017;;1.183.920;0;0;PM02;19;C005;ACTI;31/03/2017;01/03/2017
10385313;79592801;REBALANCEO PRADERA I 38694;31/03/2017;;COL-ATL-BAQ-TTI-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;29/03/2017;;789.280;0;0;PM02;18;C005;ACTI;31/03/2017;01/03/2017
10385314;79592801;SGTO RED PTO A PTO PRADERA I 38694;31/03/2017;;COL-ATL-BAQ-TTI-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;28/03/2017;;1.183.920;0;0;PM02;32;C005;ACTI;31/03/2017;01/03/2017
10385315;79592801;SGTO RED PTO A PTO PRADERA IV 38697;31/03/2017;;COL-ATL-BAQ-TTI-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;23/03/2017;;1.183.920;0;0;PM02;32;C005;ACTI;31/03/2017;01/03/2017
10385439;79592801;FUENTES  BONANZAS 1 22058 PSA;30/03/2017;HFC-6B;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;10/03/2017;;49.330;0;0;PM02;31;C005;ACTI;31/03/2017;01/03/2017
10385440;79592801;FUENTES - NODO BONANZAS 2 22059 PSA;30/03/2017;HFC-6B;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;10/03/2017;;49.330;0;0;PM02;31;C005;ACTI;31/03/2017;01/03/2017
10385441;79592801;SGTO PTO A PTO PIE DE LA POPA1 22022;01/04/2017;HFC-6F;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;25/03/2017;;1.183.920;0;0;PM02;32;C005;ACTI;31/03/2017;01/03/2017
10385442;79592801;FUENTES - MANZANILLO ESCUELA 22061 PSA;03/04/2017;;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;29/03/2017;;49.330;0;0;PM02;31;C005;ACTI;31/03/2017;01/03/2017
10385443;79592801;1UENTES PIE DE LA POPA 7 22066 PSA;02/04/2017;HFC-6D;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;14/03/2017;;49.330;0;0;PM02;31;C005;ACTI;31/03/2017;01/03/2017
10385444;79592801;FUENTES - CORDIALIDAD 22067 PSA;31/03/2017;HFC-6C;COL-BOL-CTG-BOS-R-HF;;CTEC CEST DMNV EDET KKMP NLIQ PREC;;;0;0;0;PM02;31;C005;ANUL;31/03/2017;01/03/2017
10385445;79592801;FUENTES - PIE DE LA POPA 9 22068 PSA;03/04/2017;HFC-6D;COL-BOL-CTG-BOS-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;29/03/2017;;49.330;0;0;PM02;31;C005;ACTI;31/03/2017;01/03/2017
